@type=week
@model=nn
@date=2015-04-27

AAL,54.71158306021823
AAON,7.331730595039858
AAPL,66.59280452142025
AAWW,44.11379347577156
ABAC,0.8197751020660462
ABAX,33.757549277080216
ABCB,10.505039848511501
ABCD,1.1400723552935688
ABCO,46.868453672981104
ABCW,35.02819550062213
ABDC,12.871918136786803
ABIO,2.8382832770709
ABMD,9.492115177952655
ABTL,3.002241456483034
ABY,27.682660045880993
ACAD,0.5949910065605764
ACAS,11.67890248727008
ACAT,33.427196639569274
ACET,8.309378683919022
ACGL,41.76010758834718
ACHC,16.564982532724457
ACHN,7.500854859378933
ACIW,13.759099157219566
ACLS,1.3923192905526776
ACNB,15.686789814531835
ACOR,23.06517334043167
ACPW,3.7592191477898496
ACST,0.6425599906872321
ACTA,10.275394275831104
ACTG,26.943525521276797
ACUR,2.6736048337810416
ACXM,17.414712937373338
ADAT,1.0759831580202217
ADBE,32.22235516166563
ADEP,1.7195455096236856
ADI,40.285574566838704
ADMA,11.288872630065498
ADMP,6.6370767833104765
ADNC,11.546685714527143
ADP,43.850722211501875
ADSK,30.761291399375068
ADTN,19.393054444757922
ADUS,4.646894623650155
ADVS,19.990093502848254
ADXS,8.828019818722169
AEGN,22.587492750380193
AEGR,26.34814585047468
AEHR,0.7394853386655313
AEIS,12.656064829082425
AEPI,60.579122409173124
AETI,5.101800942039176
AEZS,2.869406903781851
AFAM,19.29482613663231
AFCB,26.717583277777294
AFFX,2.2478601606708253
AFH,17.061895298131617
AFSI,22.58372670645258
AGEN,4.319280115570905
AGII,24.072143862585904
AGIO,115.30026886691769
AGYS,7.757182182805423
AIMC,20.686415462919513
AINV,8.638546252496099
AIRM,35.824944945429934
AIRT,7.137030575863946
AKAM,36.85981223200133
AKER,4.3694863224195615
AKRX,9.738841007594147
ALCO,35.85612536746339
ALDX,7.524692453643297
ALGN,22.816032260161023
ALGT,51.418019071231924
ALKS,12.095217822950076
ALLT,19.11704602881207
ALNY,1.8135620204800489
ALOG,73.8444367217378
ALQA,5.507886049657941
ALSK,2.3048823653970203
ALTR,34.07186475156777
ALXA,5.680999861205237
ALXN,60.575460658614816
AMAG,10.748093836514272
AMAT,9.552171452874063
AMBA,3.335109560470869
AMBC,24.9103557425708
AMCC,8.920196279833021
AMCF,0.43047216512468367
AMCX,46.581966967957214
AMD,2.4672969348672495
AMDA,0.8809880314264547
AMED,8.864426731253388
AMGN,66.08359983029027
AMKR,3.869054391887744
AMNB,19.61034236271962
AMPH,12.15557652986297
AMRB,6.712774152020074
AMRI,3.8670211058612267
AMRK,10.320016665314029
AMRS,3.24512771283662
AMSC,28.637145999953077
AMSF,24.876774320459617
AMSG,25.854605802853484
AMSWA,7.587925564376292
AMWD,25.92359048698995
AMZN,174.5796019575168
ANAD,2.9735429420835544
ANAT,58.7823080775953
ANCI,1.389901474025578
ANDE,24.309375597819553
ANGI,13.05516924448375
ANGO,10.0778260142597
ANIK,4.546446243149262
ANSS,64.5829687100005
AOSL,8.53304220212351
APDN,3.0716463648308263
APEI,36.17234007544164
APOG,21.035988215887755
APOL,19.045286016171758
APPS,3.5547108700474155
APPY,2.9003580977953334
APRI,2.3193403856593022
APTO,6.257356849089092
ARAY,6.381359920599039
ARCB,3.3382578846258184
ARCC,17.913141187897622
ARCI,1.2135086087859008
ARCW,10.134667051137058
ARDM,7.903840331557035
AREX,26.987100208668494
ARIA,21.24312629944245
ARII,26.56031467791024
ARIS,3.9518769989516613
ARNA,9.91883003740486
AROW,23.800028072594955
ARRS,12.364895297619569
ARTNA,22.662268657124628
ARTW,5.808680983900672
ARUN,21.449033379030993
ARWR,1.7033656090980003
ASBI,6.97723492830346
ASCMA,62.85833366628253
ASEI,66.55271757393393
ASFI,9.974373312713169
ASMB,11.368356535482917
ASNA,19.36662149382812
ASPS,91.62859066719989
ASTC,0.7524360221094639
ASTE,32.02118973552592
ASTI,7.148068324530641
ASUR,6.235761498940974
ASYS,2.245858540477002
ATEC,1.8602652644096906
ATHN,57.28244115739653
ATHX,1.1644429153074043
ATLC,3.6975080535493134
ATLO,21.536764989810308
ATML,6.32429873379408
ATNI,31.396650568129303
ATNY,3.232836106637251
ATOS,4.534736638171125
ATRA,27.808432246759253
ATRI,88.80754026563818
ATRM,4.9514153652773985
ATRO,8.059578259685622
ATRS,4.221182692757793
ATSG,3.433393712322186
ATTU,6.494841021455045
ATVI,8.997293530595584
AUDC,3.1117829172505935
AUMA,9.945116684976483
AVAV,21.003256776152284
AVEO,9.354910513897153
AVGO,19.158397062446397
AVID,7.067513433958311
AVNU,12.182333445940458
AVNW,3.7772565939166043
AWAY,20.869495393068405
AXAS,2.03850258061982
AXDX,1.277146191257657
AXGN,3.928660154690874
AXPW,0.9682586707651808
AXTI,2.989433335037006
AZPN,25.744886007109244
BABY,7.085486041049762
BAGR,5.374543263895703
BAMM,2.9403472911465087
BANF,38.62391743494936
BANR,29.063499859614694
BANX,19.392160761758078
BASI,1.2633543823137643
BBBY,52.372141169617976
BBCN,11.326240955878347
BBLU,1.1399478754339043
BBNK,14.523199462408911
BBOX,24.725688713574186
BBRG,13.729461583584566
BBRY,12.331379139983483
BBSI,39.917628602278114
BCLI,4.993409614383154
BCOM,2.2524994312044555
BCOR,16.059305085052983
BCOV,9.53246420877008
BCPC,31.253867522865676
BCRX,-0.2746456041569445
BDBD,13.316066460154843
BDCV,6.035037841303279
BDE,8.279063478273883
BDGE,19.57921521940409
BDMS,17.532678264164474
BDSI,2.8616486097491816
BEAT,1.1555856390594954
BEAV,32.035478652635675
